id,app,feature,subject,predicate,object
aac36fd1-379f-4690-b413-c564ed1d0cda,Odoo Inventory,Smart removal,product removal strategies, consist of, FIFO  
aac36fd1-379f-4690-b413-c564ed1d0cda,Odoo Inventory,Smart removal,product removal strategies, consist of, FEFO  
aac36fd1-379f-4690-b413-c564ed1d0cda,Odoo Inventory,Smart removal,product removal strategies, consist of, nearest available zone  
aac36fd1-379f-4690-b413-c564ed1d0cda,Odoo Inventory,Smart removal,product removal strategies, consist of, LEFO  
aac36fd1-379f-4690-b413-c564ed1d0cda,Odoo Inventory,Smart removal,picker paths, use, right picking method  
aac36fd1-379f-4690-b413-c564ed1d0cda,Odoo Inventory,Smart removal,right picking method, includes, single  
aac36fd1-379f-4690-b413-c564ed1d0cda,Odoo Inventory,Smart removal,right picking method, includes, batch  
aac36fd1-379f-4690-b413-c564ed1d0cda,Odoo Inventory,Smart removal,right picking method, includes, cluster  
aac36fd1-379f-4690-b413-c564ed1d0cda,Odoo Inventory,Smart removal,right picking method, includes, wave  
640fa6ac-1654-4e56-b886-2082f8fef7e3,Odoo Inventory,Role-based to-do list,Dedicated dashboards, keep,"order fulfillment, purchasing, quality, picking, packing, and receiving teams on top of their daily tasks"  
640fa6ac-1654-4e56-b886-2082f8fef7e3,Odoo Inventory,Role-based to-do list,Tasks, are prioritized,"to ensure orders are fulfilled on time, every time"  
640fa6ac-1654-4e56-b886-2082f8fef7e3,Odoo Inventory,Role-based to-do list,Tasks with the earliest deadline, ensure, orders are fulfilled on time  
4a79cb12-f204-404f-93ac-aa63987930b2,Odoo Inventory,Receipts,Manage incoming shipments, has vendor-provided arrival dates, automatic unit of measure conversion  
4a79cb12-f204-404f-93ac-aa63987930b2,Odoo Inventory,Receipts,Incoming shipments, undergoes automatic unit of measure conversion, received quantities  
4a79cb12-f204-404f-93ac-aa63987930b2,Odoo Inventory,Receipts,Received quantities, can be bought, in tons  
4a79cb12-f204-404f-93ac-aa63987930b2,Odoo Inventory,Receipts,Received quantities, can be sold, in kg  
03fdedf8-3f1a-4c4e-b509-7735351fa10c,Odoo Inventory,Returns,"Set predefined routes for return condition assessment, refurbishing, restocking, or disposal", has predefined routes for,"return condition assessment, refurbishing, restocking, or disposal"  
03fdedf8-3f1a-4c4e-b509-7735351fa10c,Odoo Inventory,Returns,the Accounting app, integrates with, return condition assessment  
03fdedf8-3f1a-4c4e-b509-7735351fa10c,Odoo Inventory,Returns,the returned products updated inventory valuation, hits, books  
2533ca57-ec38-4753-ba2d-41c06f660518,Odoo Inventory,Pick,Create smart automatic batches, based on, shipping carriers  
2533ca57-ec38-4753-ba2d-41c06f660518,Odoo Inventory,Pick,Create smart automatic batches, based on, serial numbers  
2533ca57-ec38-4753-ba2d-41c06f660518,Odoo Inventory,Pick,Create smart automatic batches, based on, specific quantities  
2533ca57-ec38-4753-ba2d-41c06f660518,Odoo Inventory,Pick,Create smart automatic batches, based on, total weight  
2533ca57-ec38-4753-ba2d-41c06f660518,Odoo Inventory,Pick,Create smart automatic batches, for, picker convenience  
2533ca57-ec38-4753-ba2d-41c06f660518,Odoo Inventory,Pick,Stock, is, insufficient  
2533ca57-ec38-4753-ba2d-41c06f660518,Odoo Inventory,Pick,Option, to create, a backorder  
2533ca57-ec38-4753-ba2d-41c06f660518,Odoo Inventory,Pick,Option, is, available  
3df3882c-607d-4498-a42e-5c33db4074ce,Odoo Inventory,Pack,Assign barcodes to sealed packages, tracks content, location updates reflect location of contained products  
3df3882c-607d-4498-a42e-5c33db4074ce,Odoo Inventory,Pack,Sealed packages, receive, barcodes  
3df3882c-607d-4498-a42e-5c33db4074ce,Odoo Inventory,Pack,Location updates, reflect, location of contained products  
e283462c-3365-4144-afb1-861bf8278375,Odoo Inventory,Scrap,Scrap products, can be generated, in just a few clicks  
e283462c-3365-4144-afb1-861bf8278375,Odoo Inventory,Scrap,Reports, provide, clear information on scrap  
e283462c-3365-4144-afb1-861bf8278375,Odoo Inventory,Scrap,Reports, include, costs of scrap  
e283462c-3365-4144-afb1-861bf8278375,Odoo Inventory,Scrap,Reports, include, reasons for scrap  
e283462c-3365-4144-afb1-861bf8278375,Odoo Inventory,Scrap,Reports, include, volumes of scrap  
63b0ed3d-1a92-454f-bc50-06082aaa3a79,Odoo Inventory,Inventory adjustments,Schedule, performs, recurring stock counts  
63b0ed3d-1a92-454f-bc50-06082aaa3a79,Odoo Inventory,Inventory adjustments,Recurring stock counts, target, vital storage locations  
63b0ed3d-1a92-454f-bc50-06082aaa3a79,Odoo Inventory,Inventory adjustments,Recurring stock counts, target, products  
63b0ed3d-1a92-454f-bc50-06082aaa3a79,Odoo Inventory,Inventory adjustments,Recurring stock counts, target, lots  
63b0ed3d-1a92-454f-bc50-06082aaa3a79,Odoo Inventory,Inventory adjustments,Recurring stock counts, ensure, inventory up to date  
d6765857-3202-4d71-9b76-8c5e2c63d478,Odoo Inventory,Drop-ship,Supplier, coordinate with, customers  
d6765857-3202-4d71-9b76-8c5e2c63d478,Odoo Inventory,Drop-ship,Supplier, deliver, certain products  
d6765857-3202-4d71-9b76-8c5e2c63d478,Odoo Inventory,Drop-ship,Certain products, go to, customers  
3b03dd20-c1c3-4b97-b520-6ebe1614d419,Odoo Inventory,Cross-dock,Incoming material, unload, outbound gates  
3b03dd20-c1c3-4b97-b520-6ebe1614d419,Odoo Inventory,Cross-dock,Incoming material, transfer, outbound gates  
3b03dd20-c1c3-4b97-b520-6ebe1614d419,Odoo Inventory,Cross-dock,Transfer, have, little to no storage in between  
b17227a2-fc06-4130-b3f3-7ce5312da146,Odoo Inventory,Push and pull rules,Create custom routes, plan, transfers between any warehouses and locations  
b17227a2-fc06-4130-b3f3-7ce5312da146,Odoo Inventory,Push and pull rules,Custom routes, automate, planning of transfers between any warehouses and locations  
b17227a2-fc06-4130-b3f3-7ce5312da146,Odoo Inventory,Push and pull rules,Transfers, occur, between any warehouses and locations  
ec42cf63-32dc-43b3-b990-b30a02732234,Odoo Inventory,By shipping method,Order fulfillment routes, set up, tailored to different shipping methods  
ec42cf63-32dc-43b3-b990-b30a02732234,Odoo Inventory,By shipping method,Order fulfillment routes, include, pickup at store  
ec42cf63-32dc-43b3-b990-b30a02732234,Odoo Inventory,By shipping method,Order fulfillment routes, include, post-office  
ec42cf63-32dc-43b3-b990-b30a02732234,Odoo Inventory,By shipping method,Order fulfillment routes, include, third-party shipping  
54da562f-bacf-45d9-b4c8-81ed6ad2aa8f,Odoo Inventory,Subcontracting,Sales order, confirms, delivery documents for raw materials  
54da562f-bacf-45d9-b4c8-81ed6ad2aa8f,Odoo Inventory,Subcontracting,Delivery documents for raw materials, auto-generates, subcontractor billing  
54da562f-bacf-45d9-b4c8-81ed6ad2aa8f,Odoo Inventory,Subcontracting,Subcontractor, bills, subcontractor  
54da562f-bacf-45d9-b4c8-81ed6ad2aa8f,Odoo Inventory,Subcontracting,Quality checks, run, subcontracted product  
54da562f-bacf-45d9-b4c8-81ed6ad2aa8f,Odoo Inventory,Subcontracting,Subcontracted product, ships, customer  
c68d813d-7f39-4d2e-8aa0-a000e8a0f56d,Odoo Inventory,Multi-warehouse,"Manage all storage, stock, and replenishments", handles, all warehouses  
c68d813d-7f39-4d2e-8aa0-a000e8a0f56d,Odoo Inventory,Multi-warehouse,Transfers, are handled, in one system  
c68d813d-7f39-4d2e-8aa0-a000e8a0f56d,Odoo Inventory,Multi-warehouse,Transfers, occur, to and from warehouses  
c68d813d-7f39-4d2e-8aa0-a000e8a0f56d,Odoo Inventory,Multi-warehouse,Transfers, occur, between warehouses  
d331b834-464a-41fa-b3c2-d5102ee4331b,Odoo Inventory,Barcode,Streamline warehouse operation, uses, barcode scanner  
d331b834-464a-41fa-b3c2-d5102ee4331b,Odoo Inventory,Barcode,barcode scanner, supports, GS1  
d331b834-464a-41fa-b3c2-d5102ee4331b,Odoo Inventory,Barcode,barcode scanner, supports, EAN13  
d331b834-464a-41fa-b3c2-d5102ee4331b,Odoo Inventory,Barcode,barcode scanner, supports, EAN14  
d331b834-464a-41fa-b3c2-d5102ee4331b,Odoo Inventory,Barcode,warehouse actions, are performed, in real-time  
d331b834-464a-41fa-b3c2-d5102ee4331b,Odoo Inventory,Barcode,warehouse actions, can be updated, anytime  
d331b834-464a-41fa-b3c2-d5102ee4331b,Odoo Inventory,Barcode,warehouse actions, can be updated, anywhere  
e34eace9-5ab6-4548-9d32-eec1661fcaf3,Odoo Inventory,Customer portal,Live web page, allows,"customers to track the status of their order, payment, and delivery status"  
e34eace9-5ab6-4548-9d32-eec1661fcaf3,Odoo Inventory,Customer portal,customers, can begin, a return directly on this page  
e34eace9-5ab6-4548-9d32-eec1661fcaf3,Odoo Inventory,Customer portal,this page, generates, a printable barcode of the order and customized return instructions  
e34eace9-5ab6-4548-9d32-eec1661fcaf3,Odoo Inventory,Customer portal,customized return instructions, enable, employees to easily process the returned item with a barcode upon receipt  
478eab77-7ebc-45f7-a4b4-2ad7c5b06632,Odoo Inventory,Replenishment alerts,Notify procurement managers, about, low stock  
478eab77-7ebc-45f7-a4b4-2ad7c5b06632,Odoo Inventory,Replenishment alerts,Notify procurement managers, about, vendor lead times  
478eab77-7ebc-45f7-a4b4-2ad7c5b06632,Odoo Inventory,Replenishment alerts,Notify procurement managers, to assist with, reordering schedules  
938776eb-649d-40f0-81c5-13e277847a3c,Odoo Inventory,Smart scheduler,Odoo automatic scheduler, triggers, operations  
938776eb-649d-40f0-81c5-13e277847a3c,Odoo Inventory,Smart scheduler,Odoo automatic scheduler, is based on, product availability  
938776eb-649d-40f0-81c5-13e277847a3c,Odoo Inventory,Smart scheduler,Odoo automatic scheduler, is based on, forecasts of orders  
c8b7e45f-1c36-490f-85ca-8585ea0adbb5,Odoo Inventory,Search products by location,Locate products, has storage locations, and quantities from a single dashboard  
c8b7e45f-1c36-490f-85ca-8585ea0adbb5,Odoo Inventory,Search products by location,Single dashboard, displays, products  
c8b7e45f-1c36-490f-85ca-8585ea0adbb5,Odoo Inventory,Search products by location,Single dashboard, displays, storage locations  
c8b7e45f-1c36-490f-85ca-8585ea0adbb5,Odoo Inventory,Search products by location,Single dashboard, displays, quantities  
7a2e2e8a-e47c-4196-8a5c-6ca31efaf951,Odoo Inventory,Search by barcode,Warehouse document, locate, barcode  
7a2e2e8a-e47c-4196-8a5c-6ca31efaf951,Odoo Inventory,Search by barcode,Barcode, scan, warehouse document  
0d50f181-ca32-4b7d-aee5-d500a23051a0,Odoo Inventory,Reservation methods,Choose from three methods, manage, available stock  
0d50f181-ca32-4b7d-aee5-d500a23051a0,Odoo Inventory,Reservation methods,methods, consider, customer priority  
0d50f181-ca32-4b7d-aee5-d500a23051a0,Odoo Inventory,Reservation methods,methods, include, confirmation  
0d50f181-ca32-4b7d-aee5-d500a23051a0,Odoo Inventory,Reservation methods,methods, include, manual  
0d50f181-ca32-4b7d-aee5-d500a23051a0,Odoo Inventory,Reservation methods,methods, include, scheduled date  
df3f21c3-52c2-4bd3-a819-3dd292fd38aa,Odoo Inventory,Forecast,Forecasted report, provides,"information on on-hand, incoming, and outgoing stock"  
df3f21c3-52c2-4bd3-a819-3dd292fd38aa,Odoo Inventory,Forecast,Operations, occur, in real-time  
df3f21c3-52c2-4bd3-a819-3dd292fd38aa,Odoo Inventory,Forecast,Out-of-stock dates, are calculated, for products  
df3f21c3-52c2-4bd3-a819-3dd292fd38aa,Odoo Inventory,Forecast,Products, are based on, customer orders  
df3f21c3-52c2-4bd3-a819-3dd292fd38aa,Odoo Inventory,Forecast,Products, are based on, shipment dates  
df3f21c3-52c2-4bd3-a819-3dd292fd38aa,Odoo Inventory,Forecast,Products, are based on, manufacturing orders  
df3f21c3-52c2-4bd3-a819-3dd292fd38aa,Odoo Inventory,Forecast,Vendor order deadlines, require, swift reactions  
df3f21c3-52c2-4bd3-a819-3dd292fd38aa,Odoo Inventory,Forecast,Lead times, require, swift reactions  
37b36e08-182c-4439-b495-2e1816cf96eb,Odoo Inventory,Purchase orders,Automatically create requests for quotation, falls below, defined threshold  
37b36e08-182c-4439-b495-2e1816cf96eb,Odoo Inventory,Purchase orders,requests for quotation, are created, automatically  
37b36e08-182c-4439-b495-2e1816cf96eb,Odoo Inventory,Purchase orders,stock forecasts, fall below, defined threshold  
6780ed33-f1c3-4e7e-bce7-288a6410dfd3,Odoo Inventory,Reordering rules,Trigger purchases, initiate, customizable rules for minimum and maximum stock  
6780ed33-f1c3-4e7e-bce7-288a6410dfd3,Odoo Inventory,Reordering rules,Trigger purchases, execute, inter-warehouse transfers  
6780ed33-f1c3-4e7e-bce7-288a6410dfd3,Odoo Inventory,Reordering rules,Trigger purchases, generate, manufacturing orders  
6780ed33-f1c3-4e7e-bce7-288a6410dfd3,Odoo Inventory,Reordering rules,Customizable rules for minimum and maximum stock, determine, trigger purchases  
6780ed33-f1c3-4e7e-bce7-288a6410dfd3,Odoo Inventory,Reordering rules,Customizable rules for minimum and maximum stock, determine, inter-warehouse transfers  
6780ed33-f1c3-4e7e-bce7-288a6410dfd3,Odoo Inventory,Reordering rules,Customizable rules for minimum and maximum stock, determine, manufacturing orders  
a3425b00-0066-44cb-8caf-28f6b18d943b,Odoo Inventory,Lead times,Manage your just-in-time inventory (JIT), has, a comprehensive and integrated variety of lead planning inputs  
a3425b00-0066-44cb-8caf-28f6b18d943b,Odoo Inventory,Lead times,a comprehensive and integrated variety of lead planning inputs, get factored in on, every order  
c34dedab-d569-4a51-bfcc-2a4ce93cb821,Odoo Inventory,Make-to-order,Trigger, initiates, purchase and manufacturing orders upon sales order confirmation  
c34dedab-d569-4a51-bfcc-2a4ce93cb821,Odoo Inventory,Make-to-order,Routes,are customizable for,"warehouses, products, and orders"  
f7d39d21-eb1a-42ac-aabe-d234b497b7c2,Odoo Inventory,Quotation to shipment,Track every step of products journey, triggers, sales order  
f7d39d21-eb1a-42ac-aabe-d234b497b7c2,Odoo Inventory,Quotation to shipment,sales order, triggers, purchase orders  
f7d39d21-eb1a-42ac-aabe-d234b497b7c2,Odoo Inventory,Quotation to shipment,sales order, triggers, warehouse transfers  
f7d39d21-eb1a-42ac-aabe-d234b497b7c2,Odoo Inventory,Quotation to shipment,sales order, triggers, delivery orders  
f7d39d21-eb1a-42ac-aabe-d234b497b7c2,Odoo Inventory,Quotation to shipment,purchase orders, procure, products  
f7d39d21-eb1a-42ac-aabe-d234b497b7c2,Odoo Inventory,Quotation to shipment,warehouse transfers, release, products  
f7d39d21-eb1a-42ac-aabe-d234b497b7c2,Odoo Inventory,Quotation to shipment,delivery orders, release, products  
f7d39d21-eb1a-42ac-aabe-d234b497b7c2,Odoo Inventory,Quotation to shipment,products, reach, customer  
e12f11f1-1fd1-4f8c-a791-67f2f73cfd70,Odoo Inventory,Lots/serial numbers,View, provides, a dedicated report to track products from supplier to customer  
e12f11f1-1fd1-4f8c-a791-67f2f73cfd70,Odoo Inventory,Lots/serial numbers,Rich product identity records, enable, advanced tracing into after-sales services  
0a898e3f-78ca-4fd0-8e1b-a2d61e38d251,Odoo Inventory,Perpetual inventory valuation,Real-time accounting records, generated for, a product  
0a898e3f-78ca-4fd0-8e1b-a2d61e38d251,Odoo Inventory,Perpetual inventory valuation,a product, generated from, stock purchases  
0a898e3f-78ca-4fd0-8e1b-a2d61e38d251,Odoo Inventory,Perpetual inventory valuation,a product, generated from, scraps  
0a898e3f-78ca-4fd0-8e1b-a2d61e38d251,Odoo Inventory,Perpetual inventory valuation,a product, generated from, other inventory actions  
e27e5eb4-827e-4cd0-adbb-b12fc51bca60,Odoo Inventory,Audit trail,Log, logs, all user actions  
e27e5eb4-827e-4cd0-adbb-b12fc51bca60,Odoo Inventory,Audit trail,User actions, include, stock moves  
e27e5eb4-827e-4cd0-adbb-b12fc51bca60,Odoo Inventory,Audit trail,User actions, include, counts  
e27e5eb4-827e-4cd0-adbb-b12fc51bca60,Odoo Inventory,Audit trail,User actions, include, adjustments  
e27e5eb4-827e-4cd0-adbb-b12fc51bca60,Odoo Inventory,Audit trail,User actions, include, approvals of adjustments  
e27e5eb4-827e-4cd0-adbb-b12fc51bca60,Odoo Inventory,Audit trail,User actions, include, record modifications  
a9446f39-cf30-4144-a36d-c70559145250,Odoo Inventory,Types,Products, categorize, three types  
a9446f39-cf30-4144-a36d-c70559145250,Odoo Inventory,Types,Products, include, storable  
a9446f39-cf30-4144-a36d-c70559145250,Odoo Inventory,Types,Products, include, consumable  
a9446f39-cf30-4144-a36d-c70559145250,Odoo Inventory,Types,Products, include, services  
a9446f39-cf30-4144-a36d-c70559145250,Odoo Inventory,Types,Consumable, not stockable, true  
a9446f39-cf30-4144-a36d-c70559145250,Odoo Inventory,Types,Services, not stockable, true  
a74c90fe-7f13-4ef3-afe7-3169a6b4f826,Odoo Inventory,Expiration dates,Automatic reminders, determine, picking priority  
a74c90fe-7f13-4ef3-afe7-3169a6b4f826,Odoo Inventory,Expiration dates,Picking priority, is determined by, best removal and expiration dates  
45fa45fb-e865-4846-a674-5a3c0ea1b40f,Odoo Inventory,Variants,Customize product variants, for, customer preferences  
45fa45fb-e865-4846-a674-5a3c0ea1b40f,Odoo Inventory,Variants,Data-driven purchasing decisions, are made with, real-time stock counts  
45fa45fb-e865-4846-a674-5a3c0ea1b40f,Odoo Inventory,Variants,Real-time stock counts, apply to, each variant and components  
c409f06b-478b-40c3-ae05-766440af2ea3,Odoo Inventory,Custom fields,Add custom fields, on, warehouse transfer documents  
