"source_id","option_id","source","option"
d3a75bd3-2a0a-4cf1-949b-a7c383d9d368,"0955d54c-20b8-47b8-816a-c9c8092c4a22",The system shall enable the Sales-Assistant to find a wholesale by utilizing a partial number of the wholesale as an access key after selecting a Customer.,The system shall enable the Sales Assistant to further refine the search for a wholesale by using access keys like the wholesale partial number.
d3a75bd3-2a0a-4cf1-949b-a7c383d9d368,e6bc21be-c452-465d-bcad-bf3e78023e4a,The system shall enable the Sales-Assistant to find a wholesale by utilizing a partial number of the wholesale as an access key after selecting a Customer.,"The system shall allow the Sales Assistant to find an existing wholesale using the access key, which is the wholesale number."
d3a75bd3-2a0a-4cf1-949b-a7c383d9d368,"54691438-2593-443b-8ec8-19f796290e07",The system shall enable the Sales-Assistant to find a wholesale by utilizing a partial number of the wholesale as an access key after selecting a Customer.,The system shall allow the Sales-Assistant to find an existing customer for a new wholesale by using either the customer's name or customer number as access keys.
d3a75bd3-2a0a-4cf1-949b-a7c383d9d368,"2cf382b5-e987-4ff6-89c1-58c97e8798aa",The system shall enable the Sales-Assistant to find a wholesale by utilizing a partial number of the wholesale as an access key after selecting a Customer.,"The system shall provide an option for the Sales Assistant to search for a wholesale by selecting a customer using access keys, such as customer name or customer number, if the exact wholesale number is forgotten."
d3a75bd3-2a0a-4cf1-949b-a7c383d9d368,"47b65308-ab80-42f3-80dd-fbca2f61c786",The system shall enable the Sales-Assistant to find a wholesale by utilizing a partial number of the wholesale as an access key after selecting a Customer.,The system shall enable users to find a wholesale using a partial wholesale number as the access key after selecting a customer.
d3f541d3-025e-49af-8902-5076dea80779,fa03c467-61f4-45ef-b6ef-db4a3cdfc9a8,The system shall generate a detailed report of payment listings for retail transactions for the specified period when accessed by the Sales-Assistant.,The system shall generate a detailed report of payment listings for wholesale transactions for the specified period when accessed by the Sales-Assistant.
d3f541d3-025e-49af-8902-5076dea80779,c9ac41e4-c869-4324-a65a-72cb37293a89,The system shall generate a detailed report of payment listings for retail transactions for the specified period when accessed by the Sales-Assistant.,The system shall generate a detailed report of payment listings for contract sales for the specified period when accessed by the Sales-Assistant.
d3f541d3-025e-49af-8902-5076dea80779,c40528f5-2d87-41ff-9711-96fa97632b1f,The system shall generate a detailed report of payment listings for retail transactions for the specified period when accessed by the Sales-Assistant.,The system shall enable the Sales-Assistant to view and analyze payment details related to retail deliveries within the chosen time frame.
d3f541d3-025e-49af-8902-5076dea80779,"85f2c171-23e7-4326-90b9-975cf31b2717",The system shall generate a detailed report of payment listings for retail transactions for the specified period when accessed by the Sales-Assistant.,The system shall generate a report detailing retail deliveries for the Sales Assistant to review.
d3f541d3-025e-49af-8902-5076dea80779,"835ecf24-6ef2-4cba-90d6-dcb7738cfb4e",The system shall generate a detailed report of payment listings for retail transactions for the specified period when accessed by the Sales-Assistant.,The system shall record the new payment data for the selected retail transaction upon entry by the Sales-Assistant.
d44ffcb1-a2d4-4e42-a0c7-e2555425bec6,"7f3e3178-5287-4547-87c5-88b047dbfc08","The system must generate comprehensive reports displaying all deliveries made by the company at each godown, including details like delivery date, items delivered, and purpose.","The system must generate a monthly report detailing all deliveries made from each godown, including delivery dates, items delivered, and delivery purposes (sale or service)."
d44ffcb1-a2d4-4e42-a0c7-e2555425bec6,"5c6af94b-8637-4939-913e-948da861f1bc","The system must generate comprehensive reports displaying all deliveries made by the company at each godown, including details like delivery date, items delivered, and purpose.","The system must generate reports displaying all inwards made by the company at each godown, which users can view for tracking and analysis purposes"
d44ffcb1-a2d4-4e42-a0c7-e2555425bec6,"4421e7bd-cd7a-4cb4-8da7-da80e7b1ced1","The system must generate comprehensive reports displaying all deliveries made by the company at each godown, including details like delivery date, items delivered, and purpose.","The system must generate a monthly report displaying all inwards transactions at each godown, including details such as dates, items received, and quantities."
d44ffcb1-a2d4-4e42-a0c7-e2555425bec6,"67484996-a163-49b8-82db-deea6318bc81","The system must generate comprehensive reports displaying all deliveries made by the company at each godown, including details like delivery date, items delivered, and purpose.","The system must generate reports that display all returns made by customers at each godown, including details such as return date, item ID, and return reason (damage or cancellation)."
d44ffcb1-a2d4-4e42-a0c7-e2555425bec6,"990b5f75-9b5f-4651-a2c1-5654d326548c","The system must generate comprehensive reports displaying all deliveries made by the company at each godown, including details like delivery date, items delivered, and purpose.","The system must generate stock statement reports, summarizing the current stock levels for each product at each godown, with details about inwards, deliveries, and returns over the selected period."
d4d74168-8e87-4a38-b80d-f5065d5705c9,"41a92ff1-9855-4c1b-8238-6d5fa6f46b0b","The system must provide a main menu with options for ""Customers,"" ""Sales Persons,"" ""Products,"" and ""Statistics"" that the user can select for viewing reports.","The system must provide a ""Statistics"" menu with the following sub-options:""Sales Person Historical Data"", ""Total Largest Revenue"", ""Best Sales Person"", ""Most Sold Product"", ""Less Sold Product"""
d4d74168-8e87-4a38-b80d-f5065d5705c9,b4139e0b-1852-4f4e-a620-c4da18ae8583,"The system must provide a main menu with options for ""Customers,"" ""Sales Persons,"" ""Products,"" and ""Statistics"" that the user can select for viewing reports.","The system must provide access to relevant input forms (such as Update Customer, Update Product, or Update Sales Person Information) through the system menu for data correction or updates."
d4d74168-8e87-4a38-b80d-f5065d5705c9,e4f0c8ec-266a-48e0-a45f-8ede01cdf893,"The system must provide a main menu with options for ""Customers,"" ""Sales Persons,"" ""Products,"" and ""Statistics"" that the user can select for viewing reports.",The system must provide a menu option that allows the Sales Manager to access the product registration form.
d4d74168-8e87-4a38-b80d-f5065d5705c9,"073b7c94-98cc-4600-869d-99170bc7e4ce","The system must provide a main menu with options for ""Customers,"" ""Sales Persons,"" ""Products,"" and ""Statistics"" that the user can select for viewing reports.","The system must provide an interface for the Sales Manager to input all necessary product information, such as name, quantity, supplier details, price, and product category."
d4d74168-8e87-4a38-b80d-f5065d5705c9,"43162524-9b6e-4528-9c3f-ff2c7a52f647","The system must provide a main menu with options for ""Customers,"" ""Sales Persons,"" ""Products,"" and ""Statistics"" that the user can select for viewing reports.",The system must ensure that the Sales Person or Sales Manager is logged into the system before allowing access to any statistical reports or data presentation features.
d5652f88-e8f9-42ae-9e5b-129bb6970a80,"4b591472-d649-4b34-b0c7-991855b63caf",The system shall add the new delivery data for the retail once the required information has been entered.,The system shall add new delivery data for the wholesale upon completion of the entry process.
d5652f88-e8f9-42ae-9e5b-129bb6970a80,bbd0a8c2-2c69-4341-afbb-946a458c6d59,The system shall add the new delivery data for the retail once the required information has been entered.,"Upon successful addition of a delivery, the system shall update with the new delivery data for the contract sale."
d5652f88-e8f9-42ae-9e5b-129bb6970a80,cf617f07-1533-4405-abfc-a6866eca88c8,The system shall add the new delivery data for the retail once the required information has been entered.,"The system shall require the Sales-Assistant to enter delivery data, including the delivery receipt number and delivery date, before completing the delivery process."
d5652f88-e8f9-42ae-9e5b-129bb6970a80,"835ecf24-6ef2-4cba-90d6-dcb7738cfb4e",The system shall add the new delivery data for the retail once the required information has been entered.,The system shall record the new payment data for the selected retail transaction upon entry by the Sales-Assistant.
d5652f88-e8f9-42ae-9e5b-129bb6970a80,"7908a014-8686-4829-9473-ee1bab620116",The system shall add the new delivery data for the retail once the required information has been entered.,"The system shall require input of delivery data, including delivery receipt number and delivery date, from the Sales Assistant."
d5fce2e5-97e1-4e07-a1a7-483cb9ce67c8,e33d0cfc-b33c-4fe8-bfad-30de5dce1323,The system shall allow the Sales-Assistant to find an existing contract using the contract number as the access key.,The system shall allow the sales assistant to view an existing contract on the screen by finding the contract using the contract number as the access key.
